2014,36,VOLT HYBRID,SEDAN SUBCOMPACT HYBRID PLUG IN 2WD,5,03/20/2015,2027,SEDAN - SML - PHEV,37526.32,4
2017,3,C-MAX ENERGI PHEV,PASSENGER,13,04/27/2017,2029,SEDAN - SML - PHEV,31553.13,4
2017,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,11/09/2016,2028,SEDAN - MED - PHEV,39138.87,4
2017,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,11/14/2016,2028,SEDAN - MED - PHEV,39245.09,4
2017,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,01/09/2017,2029,SEDAN - MED - PHEV,39418.44,4
2017,3,C-MAX ENERGI PHEV,PASSENGER,12,05/24/2017,2029,SEDAN - SML - PHEV,29105.72,4
2017,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,11/16/2016,2028,SEDAN - MED - PHEV,39125.11,4
2017,3,C-MAX ENERGI PHEV,PASSENGER,11,09/12/2017,2027,SEDAN - SML - PHEV,30842.31,4
2017,3,C-MAX ENERGI PHEV,SEDAN COMPACT HYBRID,9,10/24/2017,2029,SEDAN - SML - PHEV,29269.85,4
2017,3,C-MAX ENERGI PHEV,SEDAN COMPACT HYBRID,9,10/24/2017,2029,SEDAN - SML - PHEV,29364.9,4
2017,3,C-MAX ENERGI PHEV,SEDAN COMPACT HYBRID,9,11/22/2017,2029,SEDAN - SML - PHEV,29576.25,4
2017,3,C-MAX ENERGI PHEV,COMPACT SEDAN - HYBRID,9,08/18/2017,2029,SEDAN - SML - PHEV,29630.09,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,03/01/2019,2031,SEDAN - MED - PHEV,39372.67,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,02/27/2019,2031,SEDAN - MED - PHEV,39882.25,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,02/14/2019,2031,SEDAN - MED - PHEV,38975.61,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,04/10/2018,2030,SEDAN - MED - PHEV,39184.38,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,04/17/2018,2030,SEDAN - MED - PHEV,39006.71,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,04/23/2018,2030,SEDAN - MED - PHEV,38727.43,4
2018,53,PACIFICA HP,PASSENGER,14,04/16/2018,2027,VAN - MINIVAN - PHEV,46795.25,4
2018,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,8,03/15/2018,2030,SEDAN - MED - PHEV,32362.05,4
2017,3,C-MAX ENERGI PHEV,SEDAN - COMPACT - HYBRID,8,08/10/2017,2029,SEDAN - SML - PHEV,29083.49,4
2017,3,C-MAX ENERGI PHEV,SEDAN - COMPACT - HYBRID,8,10/17/2017,2029,SEDAN - SML - PHEV,28960.93,4
2017,3,C-MAX ENERGI PHEV,SEDAN - COMPACT - HYBRID,8,08/01/2017,2029,SEDAN - SML - PHEV,28681.97,4
2017,3,FUSION ENERGI,SEDAN MIDSIZE HYBRID PLUG IN,9,01/10/2017,2029,SEDAN - MED - PHEV,37598.62,4
2018,37,348,CAR CARRIER,5,10/31/2018,2028,TRUCK - HEAVY - PHEV,267579.7,4
2017,3,C-MAX ENERGI PHEV,PASSENGER,13,08/22/2017,2029,SEDAN - SML - PHEV,31839.27,4
2016,3,C-MAX ENERGI PHEV,SEDAN COMPACT PHEV,14,05/23/2016,2028,SEDAN - SML - PHEV,32909.0,4
